Airport,City,Continent,Country,IATA/FAA,Latitude,Longitude
Mount Hagen,Mount Hagen,Oceania,Papua New Guinea,HGU,-5.827222,144.295
Hoskins,Hoskins,Oceania,Papua New Guinea,HKN,-5.475278,150.416667
Kieta,Kieta,Oceania,Papua New Guinea,KIE,-6.316667,155.716667
Kanua,Kanua,Oceania,Papua New Guinea,KTK,-5.338889,154.75
Kavieng,Kavieng,Oceania,Papua New Guinea,KVG,-2.577778,150.815556
Lae,Lae,Oceania,Papua New Guinea,LAE,-6.569722,146.726111
Lengbati,Lengbati,Oceania,Papua New Guinea,LNC,-6.366667,147.366667
Lihir Island,Lihir Island,Oceania,Papua New Guinea,LNV,-3.066667,152.616667
Losuia,Losuia,Oceania,Papua New Guinea,LSA,-8.50582,151.08099
Madang,Madang,Oceania,Papua New Guinea,MAG,-5.209167,145.781667
Manus Island,Manus Island,Oceania,Papua New Guinea,MAS,-2.056667,147.424444
Mendi,Mendi,Oceania,Papua New Guinea,MDU,-6.158611,143.65
Misima Island,Misima Island,Oceania,Papua New Guinea,MIS,-10.6892,152.838
Malalaua,Malalaua,Oceania,Papua New Guinea,MLQ,-7.991667,146.085
Moro,Moro,Oceania,Papua New Guinea,MXH,-6.3525,143.250556
Balimo,Balimo,Oceania,Papua New Guinea,OPU,-8.052006,142.939939
Popondetta,Popondetta,Oceania,Papua New Guinea,PNP,-8.80454,148.30901
Port Moresby,Port Moresby,Oceania,Papua New Guinea,POM,-9.445,147.210278
Rabaul,Rabaul,Oceania,Papua New Guinea,RAB,-4.333333,152.366667
Samarai Island,Samarai Island,Oceania,Papua New Guinea,SQT,-10.55,150.683333
Siassi,Siassi,Oceania,Papua New Guinea,SSS,-5.616667,147.816667
Tabubil,Tabubil,Oceania,Papua New Guinea,TBG,-5.27861,141.226
Teptep,Teptep,Oceania,Papua New Guinea,TEP,-5.85,146.5
Tufi,Tufi,Oceania,Papua New Guinea,TFI,-9.07595,149.31984
Tari,Tari,Oceania,Papua New Guinea,TIZ,-5.860556,142.940556
Kiunga,Kiunga,Oceania,Papua New Guinea,UNG,-6.116667,141.291667
Vanimo,Vanimo,Oceania,Papua New Guinea,VAI,-2.694722,141.301944
Wapenamanda,Wapenamanda,Oceania,Papua New Guinea,WBM,-5.6433,143.895
Wewak,Wewak,Oceania,Papua New Guinea,WWK,-3.585833,143.673333
Koror,Koror,Oceania,Palau,ROR,7.364444,134.553056
Auki,Auki,Oceania,Solomon Islands,AKS,-8.697778,160.680833
Atoifi,Atoifi,Oceania,Solomon Islands,ATD,-8.866667,161.033333
Balalae,Balalae,Oceania,Solomon Islands,BAS,-6.983333,155.883333
Bellona,Bellona,Oceania,Solomon Islands,BNY,-11.3,159.816667
Choiseul Bay,Choiseul Bay,Oceania,Solomon Islands,CHY,-7,156.666667
Sege,Sege,Oceania,Solomon Islands,EGM,-8.55,157.85
Fera Island,Fera Island,Oceania,Solomon Islands,FRE,-8.1,159.583333
Gizo,Gizo,Oceania,Solomon Islands,GZO,-8.116667,156.833333
Honiara,Honiara,Oceania,Solomon Islands,HIR,-9.425278,160.045556
Kirakira,Kirakira,Oceania,Solomon Islands,IRA,-10.5,161.833333
Kagau,Kagau,Oceania,Solomon Islands,KGE,-7.331055,157.586603
Munda,Munda,Oceania,Solomon Islands,MUA,-8.333333,157.266667
Santa Ana,Santa Ana,Oceania,Solomon Islands,NNB,-10.833333,162.5
Ramata,Ramata,Oceania,Solomon Islands,RBV,-8.165556,157.639444
Arona,Arona,Oceania,Solomon Islands,RNA,-9.864444,161.983056
Rennell,Rennell,Oceania,Solomon Islands,RNL,-11.666667,160.3
Marau Sound,Marau Sound,Oceania,Solomon Islands,RUS,-9.86167,160.825
Santa Cruz Is,Santa Cruz Is,Oceania,Solomon Islands,SCZ,-11.616667,166.85
Suavanao,Suavanao,Oceania,Solomon Islands,VAO,-7.566667,158.666667
Dili,Dili,Oceania,East Timor,DIL,-8.546667,125.524722
Kon,Kon,Oceania,East Timor,KCI,-8.35,127.05
Eua,Eua,Oceania,Tonga,EUA,-21.375833,-174.959167
Ha'Apai,Ha'Apai,Oceania,Tonga,HPA,-19.816667,-174.333333
Niuafo'ou,Niuafo'ou,Oceania,Tonga,NFO,-15.6,-175.65
Niuatoputapu,Niuatoputapu,Oceania,Tonga,NTT,-15.5,-174
Tongatapu,Tongatapu,Oceania,Tonga,TBU,-21.25,-175.15
Vava'u,Vava'u,Oceania,Tonga,VAV,-18.583333,-173.966667
Funafuti,Funafuti,Oceania,Tuvalu,FUN,-8.516667,179.208333
Aneityum,Aneityum,Oceania,Vanuatu,AUY,-20.333333,169.666667
Aniwa,Aniwa,Oceania,Vanuatu,AWD,-19.25,169.5
Craig Cove,Craig Cove,Oceania,Vanuatu,CCV,-16.2,167.5
Dillons Bay,Dillons Bay,Oceania,Vanuatu,DLY,-18.7694,169.00101
Emae,Emae,Oceania,Vanuatu,EAE,-17.166667,168.416667
Futuna Island,Futuna Island,Oceania,Vanuatu,FTA,-19.5164,170.23199
Ipota,Ipota,Oceania,Vanuatu,IPA,-18.75,169.183333
Lamen Bay,Lamen Bay,Oceania,Vanuatu,LNB,-16.583333,168.183333
Lonorore,Lonorore,Oceania,Vanuatu,LNE,-15.8656,168.172
Longana,Longana,Oceania,Vanuatu,LOD,-15.316667,167.966667
Lamap,Lamap,Oceania,Vanuatu,LPM,-16.466667,167.816667
Mota Lava,Mota Lava,Oceania,Vanuatu,MTV,-13.666667,167.666667
Maewo,Maewo,Oceania,Vanuatu,MWF,-15.166667,168.166667
Norsup,Norsup,Oceania,Vanuatu,NUS,-16.058333,167.4
Paama,Paama,Oceania,Vanuatu,PBJ,-16.433333,168.216667
Sola,Sola,Oceania,Vanuatu,SLH,-13.883333,167.55
Espiritu Santo,Espiritu Santo,Oceania,Vanuatu,SON,-15.516667,167.216667
Sara,Sara,Oceania,Vanuatu,SSR,-15.5,168.3
South West Bay,South West Bay,Oceania,Vanuatu,SWJ,-16.495,167.438
Tanna,Tanna,Oceania,Vanuatu,TAH,-19.333333,169.25
Tongoa,Tongoa,Oceania,Vanuatu,TGH,-16.903611,168.546667
Torres,Torres,Oceania,Vanuatu,TOH,-13.328,166.638
Ulei,Ulei,Oceania,Vanuatu,ULB,-16.416667,168.333333
Port Vila,Port Vila,Oceania,Vanuatu,VLI,-17.699444,168.319722
Valesdir,Valesdir,Oceania,Vanuatu,VLS,-16.8,168.2
Walaha,Walaha,Oceania,Vanuatu,WLH,-15.416667,167.7
Gaua,Gaua,Oceania,Vanuatu,ZGU,-14.25,167.5
Futuna Island,Futuna Island,Oceania,Wallis and Futuna Islands,FUT,-14.268376,-178.16803
Wallis Island,Wallis Island,Oceania,Wallis and Futuna Islands,WLS,-13.233333,-176.166667
Apia Faleolo,Apia,Oceania,Samoa,APW,-13.833333,-172
Apia Fagali I,Apia,Oceania,Samoa,FGI,-13.833333,-171.733333
San Rafael,San Rafael,South America,Argentina,AFA,-34.589167,-68.400556
Bahia Blanca,Bahia Blanca,South America,Argentina,BHI,-38.730556,-62.150556
San Carlos DeBariloche,San Carlos DeBariloche,South America,Argentina,BRC,-41.149722,-71.158333
Buenos Aires Jorge Newbery,Buenos Aires,South America,Argentina,AEP,-34.558889,-58.415833
Buenos Aires Ministro Pistarini,Buenos Aires,South America,Argentina,EZE,-34.82,-58.533889
Corrientes,Corrientes,South America,Argentina,CNQ,-27.449722,-58.762222
Cordoba,Cordoba,South America,Argentina,COR,-31.313056,-64.199444
San Martin DeLos Andes,San Martin DeLos Andes,South America,Argentina,CPC,-40.066667,-71.133333
Comodoro Rivadavia,Comodoro Rivadavia,South America,Argentina,CRD,-45.787222,-67.462778
Coronel Suarez,Coronel Suarez,South America,Argentina,CSZ,-37.433333,-67.883333
Catamarca,Catamarca,South America,Argentina,CTC,-28.448333,-65.779722
Esquel,Esquel,South America,Argentina,EQS,-42.909722,-71.1425
Formosa,Formosa,South America,Argentina,FMA,-26.212778,-58.235
El Calafate,El Calafate,South America,Argentina,FTE,-50.280278,-72.053333
Iguazu,Iguazu,South America,Argentina,IGR,-25.73504,-54.482574
La Rioja,La Rioja,South America,Argentina,IRJ,-29.383333,-66.783333
Jujuy,Jujuy,South America,Argentina,JUJ,-24.4,-65.083333
Mar Del Plata,Mar Del Plata,South America,Argentina,MDQ,-37.934722,-57.572222
Mendoza,Mendoza,South America,Argentina,MDZ,-32.831944,-68.784722
Neuquen,Neuquen,South America,Argentina,NQN,-38.95,-68.152222
Puerto Madryn,Puerto Madryn,South America,Argentina,PMY,-42.759167,-65.102778
Parana,Parana,South America,Argentina,PRA,-31.795,-60.48
Posadas,Posadas,South America,Argentina,PSS,-27.38584,-55.97073
Puerto Deseado,Puerto Deseado,South America,Argentina,PUD,-47.75,-65.916667
Rio Cuarto,Rio Cuarto,South America,Argentina,RCU,-33.085,-64.261389
Rincon de los Sauces,Rincon de los Sauces,South America,Argentina,RDS,-37.383333,-68.9
Trelew,Trelew,South America,Argentina,REL,-43.233333,-65.323333
Resistencia,Resistencia,South America,Argentina,RES,-27.451389,-59.050833
Rio Grande,Rio Grande,South America,Argentina,RGA,-53.779167,-67.75
Rio Gallegos,Rio Gallegos,South America,Argentina,RGL,-51.616667,-69.283333
Rio Hondo,Rio Hondo,South America,Argentina,RHD,-27.533333,-64.95
Rosario,Rosario,South America,Argentina,ROS,-32.90361,-60.785
Santa Rosa,Santa Rosa,South America,Argentina,RSA,-36.58832,-64.27569
San Luis,San Luis,South America,Argentina,LUQ,-33.274444,-66.358611
Santiago Del Estero,Santiago Del Estero,South America,Argentina,SDE,-27.765278,-64.322222
Santa Fe,Santa Fe,South America,Argentina,SFN,-31.71167,-60.81167
Salta,Salta,South America,Argentina,SLA,-24.855,-65.472222
Tucuman,Tucuman,South America,Argentina,TUC,-26.840833,-65.105
San Juan,San Juan,South America,Argentina,UAQ,-31.571389,-68.418333
Ushuaia,Ushuaia,South America,Argentina,USH,-54.84328,-68.29575
Viedma,Viedma,South America,Argentina,VDM,-40.85,-63.016667
Yacuiba,Yacuiba,South America,Bolivia,BYC,-21.95,-63.65
Cochabamba,Cochabamba,South America,Bolivia,CBB,-17.428333,-66.171667
Cobija,Cobija,South America,Bolivia,CIJ,-11.040278,-68.782778
Guayaramerin,Guayaramerin,South America,Bolivia,GYA,-10.81667,-65.35
La Paz,La Paz,South America,Bolivia,LPB,-16.51334,-68.19226
Oruro,Oruro,South America,Bolivia,ORU,-17.964167,-67.080833
Potosi,Potosi,South America,Bolivia,POI,-19.533333,-65.716667
Rurrenabaque,Rurrenabaque,South America,Bolivia,RBQ,-14.45,-67.55
Riberalta,Riberalta,South America,Bolivia,RIB,-11.006944,-66.093056
Santa Ana,Santa Ana,South America,Bolivia,SBL,-13.716667,-65.45
San Ignacio De Velasco,San Ignacio De Velasco,South America,Bolivia,SNG,-16.383056,-60.976389
Sucre,Sucre,South America,Bolivia,SRE,-19.00708,-65.28875
Santa Cruz El Trompillo,Santa Cruz,South America,Bolivia,SRZ,-17.81158,-63.17148
Santa Cruz Viru Viru,Santa Cruz,South America,Bolivia,VVI,-17.64476,-63.13536
Trinidad,Trinidad,South America,Bolivia,TDD,-14.683333,-64.833333
Tarija,Tarija,South America,Bolivia,TJA,-21.555833,-64.701389
Uyuni,Uyuni,South America,Bolivia,UYU,-20.4667,-66.8333
Araxa,Araxa,South America,Brazil,AAX,-19.568056,-46.929167
Alta Floresta,Alta Floresta,South America,Brazil,AFL,-10,-56
Aracaju,Aracaju,South America,Brazil,AJU,-10.983333,-37.05
Aracatuba,Aracatuba,South America,Brazil,ARU,-21.143611,-50.426111
Altamira,Altamira,South America,Brazil,ATM,-3.2,-52.216667
Itauba,Itauba,South America,Brazil,AUB,-5.76,-63.35
Araguaina,Araguaina,South America,Brazil,AUX,-7.2,-48.2
Bauru-Arealva,Bauru,South America,Brazil,JTC,-22.157778,-49.068333
Barbelos,Barbelos,South America,Brazil,BAZ,-0.966944,-62.933611
Belem,Belem,South America,Brazil,BEL,-1.379167,-48.476111
Belo Horizonte Tancredo Neves Int'l.,Belo Horizonte,South America,Brazil,CNF,-19.633333,-43.968611
Belo Horizonte Pampulha,Belo Horizonte,South America,Brazil,PLU,-19.851111,-43.950556
Barra Do Garcas,Barra Do Garcas,South America,Brazil,BPG,-15.85,-52.383333
Porto Seguro,Porto Seguro,South America,Brazil,BPS,-16.533333,-39.083333
Barreiras,Barreiras,South America,Brazil,BRA,-12.073056,-45.008333
Brasilia,Brasilia,South America,Brazil,BSB,-15.860556,-47.915278
Boa Vista,Boa Vista,South America,Brazil,BVB,2.833333,-60.666667
Vilhena,Vilhena,South America,Brazil,BVH,-12.693389,-60.097919
Bonito,Bonito,South America,Brazil,BYO,-21.229444,-56.456111
Cascavel,Cascavel,South America,Brazil,CAC,-25.0003,-53.5008
Carauari,Carauari,South America,Brazil,CAF,-4.9,-66.916667
Campos,Campos,South America,Brazil,CAW,-21.75,-41.3
Criciuma,Criciuma,South America,Brazil,CCM,-28.72444,-49.42139
Cabo Frio,Cabo Frio,South America,Brazil,CFB,-22.925,-42.078611
Cuiaba,Cuiaba,South America,Brazil,CGB,-15.65,-56.116667
Campo Grande,Campo Grande,South America,Brazil,CGR,-20.463333,-54.6725
Coari,Coari,South America,Brazil,CIZ,-4.083333,-63.133333
Carajas,Carajas,South America,Brazil,CKS,-6.11781,-50.00347
Caldas Novas,Caldas Novas,South America,Brazil,CLV,-17.75,-48.633333
Corumba,Corumba,South America,Brazil,CMG,-19.011111,-57.672222
Sao Paulo Viracopos,Campinas,South America,Brazil,VCP,-23.00738,-47.13452
Campina Grande,Campina Grande,South America,Brazil,CPV,-7.266667,-35.9
Curitiba,Curitiba,South America,Brazil,CWB,-25.526667,-49.177778
Caxias Do Sul,Caxias Do Sul,South America,Brazil,CXJ,-29.196677,-51.186848
Cruzeiro Do Sul,Cruzeiro Do Sul,South America,Brazil,CZS,-7.583333,-72.783333
Divinopolis,Divinopolis,South America,Brazil,DIQ,-20.181389,-44.869444
Dourados,Dourados,South America,Brazil,DOU,-22.202778,-54.925556
Erechim,Erechim,South America,Brazil,ERM,-27.641667,-52.275556
Eirunepe,Eirunepe,South America,Brazil,ERN,-6.583333,-69.883333
Feira De Santana,Feira De Santana,South America,Brazil,FEC,-12.2025,-38.906111
Fernando De Noronha,Fernando De Noronha,South America,Brazil,FEN,-3.85,-32.416667
Florianopolis,Florianopolis,South America,Brazil,FLN,-27.669722,-48.550556
Fortaleza,Fortaleza,South America,Brazil,FOR,-3.776667,-38.534444
Santo Angelo,Santo Angelo,South America,Brazil,GEL,-28.281111,-54.168056
Governador Valadares,Governador Valadares,South America,Brazil,GVR,-18.850278,-41.933333
Goiania,Goiania,South America,Brazil,GYN,-16.638333,-49.210833
Iguassu Falls,Iguassu Falls,South America,Brazil,IGU,-25.6,-54.483333
Imperatriz,Imperatriz,South America,Brazil,IMP,-5.531944,-47.480556
Ilheus,Ilheus,South America,Brazil,IOS,-14.813889,-39.03
Ipatinga,Ipatinga,South America,Brazil,IPN,-19.5,-42.533333
Itaituba,Itaituba,South America,Brazil,ITB,-4.283333,-55.983334
Itabuna,Itabuna,South America,Brazil,ITN,-14.8,-39.3
Zona da Mata Regional Airport,Juiz De Fora,South America,Brazil,IZA,-21.513056,-43.173056
Juazeiro Do Norte,Juazeiro Do Norte,South America,Brazil,JDO,-7.2,-39.316667
Humberto Bortoluzzi,Jaguaruna,South America,Brazil,JJG,-28.675278,-49.060278
Joinville,Joinville,South America,Brazil,JOI,-26.233333,-48.783333
Joao Pessoa,Joao Pessoa,South America,Brazil,JPA,-7.146389,-34.951944
Ji-Parana,Ji-Parana,South America,Brazil,JPR,-10.866561,-61.860452
Lages,Lages,South America,Brazil,LAJ,-27.8,-50.316667
Labrea,Labrea,South America,Brazil,LBR,-7.25,-64.85
Londrina,Londrina,South America,Brazil,LDB,-23.331944,-51.131944
Lencois Chapada Diamantina,Lencois,South America,Brazil,LEC,-12.48,-41.281111
Maraba,Maraba,South America,Brazil,MAB,-5.366667,-49.166667
Manaus,Manaus,South America,Brazil,MAO,-3.033333,-60.05
Macapa,Macapa,South America,Brazil,MCP,0.05,-51.066667
Maceio,Maceio,South America,Brazil,MCZ,-9.515278,-35.795833
Regional De Maringa,Maringa,South America,Brazil,MGF,-23.383611,-51.933333
Marilia,Marilia,South America,Brazil,MII,-22.2,-49.933333
Montes Claros,Montes Claros,South America,Brazil,MOC,-16.707778,-43.817222
Natal,Natal,South America,Brazil,NAT,-5.910556,-35.243611
Navegantes,Navegantes,South America,Brazil,NVT,-26.866667,-48.633333
Cacoal,Cacoal,South America,Brazil,OAL,-11.433889,-61.4825
Sinop,Sinop,South America,Brazil,OPS,-11.885,-55.58611
Paulo Afonso,Paulo Afonso,South America,Brazil,PAV,-9.397778,-38.222222
Pelotas,Pelotas,South America,Brazil,PET,-31.718056,-52.324444
Passo Fundo,Passo Fundo,South America,Brazil,PFB,-28.25,-52.333333
Ponta Grossa,Ponta Grossa,South America,Brazil,PGZ,-25.083333,-50.15
Parnaiba,Parnaiba,South America,Brazil,PHB,-2.891667,-41.738333
Parintins,Parintins,South America,Brazil,PIN,-2.633333,-56.733333
Palmas,Palmas,South America,Brazil,PMW,-10.241667,-48.352778
Petrolina,Petrolina,South America,Brazil,PNZ,-9.393333,-40.490556
Porto Alegre,Porto Alegre,South America,Brazil,POA,-29.993333,-51.170833
Presidente Prudente,Presidente Prudente,South America,Brazil,PPB,-22.1,-51.45
Porto Velho,Porto Velho,South America,Brazil,PVH,-8.733333,-63.9
Guarapari,Guarapari,South America,Brazil,GUZ,-20.65,-40.491667
Ribeirao Preto,Ribeirao Preto,South America,Brazil,RAO,-21.135833,-47.773333
Rio Branco,Rio Branco,South America,Brazil,RBR,-9.869167,-67.894167
Recife,Recife,South America,Brazil,REC,-8.125833,-34.923889
Santa Maria,Santa Maria,South America,Brazil,RIA,-29.710556,-53.6875
Rio Grande,Rio Grande,South America,Brazil,RIG,-32.083333,-52.166668
Rio De Janeiro Internacional,Rio De Janeiro,South America,Brazil,GIG,-22.808889,-43.243611
Rio De Janeiro Santos Dumont,Rio De Janeiro,South America,Brazil,SDU,-22.91046,-43.16313
Rondonopolis,Rondonopolis,South America,Brazil,ROO,-16.433333,-54.716667
Rio Verde,Rio Verde,South America,Brazil,RVD,-17.716667,-50.933333
Sao Paulo Congonhas,Sao Paulo,South America,Brazil,CGH,-23.625,-46.66
Sao Paulo Guarulhos,Sao Paulo,South America,Brazil,GRU,-23.433333,-46.483333
Sao Jose Dos Campos,Sao Jose Dos Campos,South America,Brazil,SJK,-23.22817,-45.86274
Sao Gabriel,Sao Gabriel,South America,Brazil,SJL,-0.119133,-67.082176
Sao Jose Do Rio Preto,Sao Jose Do Rio Preto,South America,Brazil,SJP,-20.816667,-49.416667
Sao Luiz,Sao Luiz,South America,Brazil,SLZ,-2.583333,-44.233333
Sorriso,Sorriso,South America,Brazil,SMT,-12.480559,-55.673523
Salvador,Salvador,South America,Brazil,SSA,-12.916667,-38.333333
Santarem,Santarem,South America,Brazil,STM,-2.433333,-54.7
Tabatinga,Tabatinga,South America,Brazil,TBT,-4.25567,-69.93583
Tefe,Tefe,South America,Brazil,TFF,-3.366667,-64.7
Teresina,Teresina,South America,Brazil,THE,-5.065278,-42.817778
Três Lagoas,Três Lagoas,South America,Brazil,TJL,-20.754444,-51.683889
Trombetas,Trombetas,South America,Brazil,TMT,-1.4896,-56.3968
Teixeira de Freitas,Teixeira de Freitas,South America,Brazil,TXF,-7.133333,-37.183333
Uberaba,Uberaba,South America,Brazil,UBA,-19.776389,-47.958333
Uberlandia,Uberlandia,South America,Brazil,UDI,-18.9,-48.233333
Uruguaiana,Uruguaiana,South America,Brazil,URG,-29.781667,-57.038333
Varginha,Varginha,South America,Brazil,VAG,-21.55,-45.433333
Valenca,Valenca,South America,Brazil,VAL,-13.333333,-39.083333
Vitoria Da Conquista,Vitoria Da Conquista,South America,Brazil,VDC,-14.883333,-40.866667
Vitoria,Vitoria,South America,Brazil,VIX,-20.264444,-40.2875
Chapeco,Chapeco,South America,Brazil,XAP,-27.1342,-52.6566
Antofagasta,Antofagasta,South America,Chile,ANF,-23.439444,-70.442778
Arica,Arica,South America,Chile,ARI,-18.34853,-70.33874
Balmaceda,Balmaceda,South America,Chile,BBA,-45.916667,-71.695
Concepcion,Concepcion,South America,Chile,CCP,-36.768333,-73.06
Calama,Calama,South America,Chile,CJC,-22.487222,-68.916667
Copiapo,Copiapo,South America,Chile,CPO,-27.416667,-70.536111
El Salvador,El Salvador,South America,Chile,ESR,-26.315278,-69.765278
Easter Island,Easter Island,South America,Chile,IPC,-27.116667,-109.366667
Iquique,Iquique,South America,Chile,IQQ,-20.535278,-70.181389
La Serena,La Serena,South America,Chile,LSC,-29.913333,-71.197778
Puerto Montt,Puerto Montt,South America,Chile,PMC,-41.433333,-73.1
Puerto Natales,Puerto Natales,South America,Chile,PNT,-51.683333,-72.516667
Punta Arenas,Punta Arenas,South America,Chile,PUQ,-53.002778,-70.854722
Santiago Arturo Merino Benitez,Santiago,South America,Chile,SCL,-33.39298,-70.7858
Castro,Castro,South America,Chile,WCA,-42.5,-73.833333
Porvenir,Porvenir,South America,Chile,WPR,-53.25,-70.333333
Puerto Williams,Puerto Williams,South America,Chile,WPU,-54.95,-68.25
Valdivia,Valdivia,South America,Chile,ZAL,-39.649444,-73.086111
Temuco,Temuco,South America,Chile,ZCO,-38.7669,-72.6372
Osorno,Osorno,South America,Chile,ZOS,-40.607778,-73.055556
Acandi,Acandi,South America,Colombia,ACD,8.516667,-77.3
Araracuara,Araracuara,South America,Colombia,ACR,-0.601104,-72.398014
San Andres Island,San Andres Island,South America,Colombia,ADZ,12.583333,-81.7
Apartado,Apartado,South America,Colombia,APO,7.81196,-76.71643
Arauca,Arauca,South America,Colombia,AUC,7.071667,-70.7425
Armenia,Armenia,South America,Colombia,AXM,4.45,-75.766667
Barranquilla,Barranquilla,South America,Colombia,BAQ,10.896111,-74.778889
Bucaramanga,Bucaramanga,South America,Colombia,BGA,7.126389,-73.184722
Bogota,Bogota,South America,Colombia,BOG,4.7,-74.15
Bahia Solano,Bahia Solano,South America,Colombia,BSC,6.183333,-77.4
Buenaventura,Buenaventura,South America,Colombia,BUN,3.825,-76.995833
Caucasia,Caucasia,South America,Colombia,CAQ,7.6,-75.25
Cali,Cali,South America,Colombia,CLO,3.546111,-76.385
Condoto,Condoto,South America,Colombia,COG,5.079167,-76.663333
Cartago,Cartago,South America,Colombia,CRC,4.766667,-75.933333
Cartagena,Cartagena,South America,Colombia,CTG,10.446667,-75.510833
Cucuta,Cucuta,South America,Colombia,CUC,7.93,-72.509444
Corozal,Corozal,South America,Colombia,CZU,9.3375,-75.282778
El Bagre,El Bagre,South America,Colombia,EBG,7.616667,-74.816667
Barrancabermeja,Barrancabermeja,South America,Colombia,EJA,7.015833,-73.799167
El Yopal,El Yopal,South America,Colombia,EYP,5.31842,-72.38324
Florencia,Florencia,South America,Colombia,FLA,1.588889,-75.558889
Guapi,Guapi,South America,Colombia,GPI,2.57103,-77.89762
Gamarra,Gamarra,South America,Colombia,GRA,8.333333,-73.7
Ibague,Ibague,South America,Colombia,IBE,4.425833,-75.14
Ipiales,Ipiales,South America,Colombia,IPI,0.86192,-77.67176
La Chorrera,La Chorrera,South America,Colombia,LCR,-0.733333,-73.016667
Leticia,Leticia,South America,Colombia,LET,-4.196389,-69.939444
Lamacarena,Lamacarena,South America,Colombia,LMC,3.316667,-73.9
La Pedrera,La Pedrera,South America,Colombia,LPD,-1.3,-69.716667
Puerto Leguizamo,Puerto Leguizamo,South America,Colombia,LQM,-0.18228,-74.7708
Medellin Enrique Olaya Herrera,Medellin,South America,Colombia,EOH,6.216667,-75.583333
